"book_num","book_id","chapter","verse","manuscript","date","words",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",12,44,"GA 02","375-499","παντεσ","γαρ",,"εκ","του","περισσευοντοσ","αυτοισ","εβαλον","αυτη","δε","εκ","τησ","υστερεσεωσ","αυτησ","παντα","οσα","ειχεν","εβαλεν","ολον","τον","βιον","αυτησ","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",12,44,"GA 05","375-499","παντεσ","γαρ","ουτοι","εκ","του","περισσευοντοσ","αυτοισ","εβαλον","αυτη","δε","εκ","τησ","υστερησεωσ","αυτησ","παντα","οσα","ειχεν","εβαλεν","ολον","τον","βιον","αυτησ","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",12,44,"GA 032","375-499","παντεσ","γαρ",,"εκ","του","περισσευματοσ","αυτων","εβαλον","αυτη","δε","εκ","τησ","υστερησεωσ","αυτησ",,,,"εβαλεν","ολον","τον","βιον","αυτησ","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",12,44,"WH",1885,"παντεσ","γαρ",,"εκ","του","περισσευοντοσ","αυτοισ","εβαλον","αυτη","δε","εκ","τησ","υστερησεωσ","αυτησ","παντα","οσα","ειχεν","εβαλεν","ολον","τον","βιον","αυτησ","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",12,44,"ST",1550,"παντεσ","γαρ",,"εκ","του","περισσευοντοσ","αυτοισ","εβαλον","αυτη","δε","εκ","τησ","υστερησεωσ","αυτησ","παντα","οσα","ειχεν","εβαλεν","ολον","τον","βιον","αυτησ","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",12,44,"Nestle",1904,"πάντες","γὰρ",,"ἐκ","τοῦ","περισσεύοντος","αὐτοῖς","ἔβαλον","αὕτη","δὲ","ἐκ","τῆς","ὑστερήσεως","αὐτῆς","πάντα","ὅσα","εἶχεν","ἔβαλεν","ὅλον","τὸν","βίον","αὐτῆς","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,1,"GA 01","325-360","και","εκπορευομενου","αυτου","εκ","του","ιερου","λεγει","αυτω","εισ",,"των","μαθητων","αυτου",,"διδασκαλε","διδασκαλε","ιδε","ποταποι","λιθοι","και","ποταπαι","οικοδομαι",,,"|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,1,"GA 01^","325-360","και","εκπορευομενου","αυτου","εκ","του","ιερου","λεγει","αυτω","εισ",,"των","μαθητων","αυτου",,"διδασκαλε",,"ιδε","ποταποι","λιθοι","και","ποταπαι","οικοδομαι",,,"|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,1,"GA 03","325-349","και","εκπορευομενου","αυτου","εκ","του","ιερου","λεγει","αυτω","εισ",,"των","μαθητω","αυτου",,,"διδασκαλε","ιδε","ποταποι","λιθοι","και","ποταπαι","οικοδομαι",,,"|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,1,"GA 02","375-499","και","εκπορευομενου","αυτου","εκ","του","ιερου","λεγει","αυτω","εισ","εκ","των","μαθητων","αυτω",,,"διδασκαλε","ιδε","ποταποι","λιθοι","και","ποταπαι","οικοδομαι",,,"|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,1,"GA 02^","375-499","και","εκπορευομενου","αυτου","εκ","του","ιερου","λεγει","αυτω","εισ","εκ","των","μαθητων","αυτου",,,"διδασκαλε","ιδε","ποταποι","λιθοι","και","ποταπαι","οικοδομαι",,,"|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,1,"GA 05","375-499","και","εκπορευομενου","αυτου","εκ","του","ιερου","λεγει","αυτω","εισ","εκ","των","μαθητων","αυτου",,,"διδασκαλε","ειδε","ποδαποι","λιθοι","και","ποδαπαι","οικοδομαι","του","ιερου","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,1,"GA 032","375-499","και","εκπορευομενου","αυτου","εκ","του","ιερου","λεγει","αυτω","εισ",,"των","μαθητων","αυτου",,"διδασκαλε",,,"ποταποι","λιθοι","και","ποταπε","οικοδομαι",,,"|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,1,"WH",1885,"και","εκπορευομενου","αυτου","εκ","του","ιερου","λεγει","αυτω","εισ",,"των","μαθητων","αυτου",,,"διδασκαλε","ιδε","ποταποι","λιθοι","και","ποταπαι","οικοδομαι",,,"|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,1,"ST",1550,"και","εκπορευομενου","αυτου","εκ","του","ιερου","λεγει","αυτω","εισ",,"των","μαθητων","αυτου",,,"διδασκαλε","ιδε","ποταποι","λιθοι","και","ποταπαι","οικοδομαι",,,"|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,1,"Nestle",1904,"Καὶ","ἐκπορευομένου","αὐτοῦ","ἐκ","τοῦ","ἱεροῦ","λέγει","αὐτῷ","εἷς",,"τῶν","μαθητῶν","αὐτοῦ",,"Διδάσκαλε",,"ἴδε","ποταποὶ","λίθοι","καὶ","ποταπαὶ","οἰκοδομαί","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,2,"GA 01","325-360","και",,"ο","ισ",,"ειπεν","αυτω",,,"βλεπισ","ταυτασ","τασ","μεγαλασ","οικοδομασ",,,,,"ου","μη","αφεθη","ωδε","λιθοσ","επι","λιθον","οσ","ου",,,,"καταλυθησετε",,,,,,,,,"|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,2,"GA 03","325-349","και",,"ο","ισ",,"ειπεν","αυτω",,,"βλεπεισ","ταυτασ","τασ","μεγαλασ","οικοδομασ",,,,,"ου","μη","αφεθη","ωδε","λιθοσ","επι","λιθο","οσ","ου","μη",,,"καταλυθη",,,,,,,,,"|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,2,"GA 02","375-499","και","αποκριθεισ","ο","ισ",,"ειπε","αυτω",,,"βλεπεισ","ταυτασ","τασ","μεγαλασ","οικοδομασ",,,,,"ου","μη","αφεθη",,"λιθοσ","επι","λιθω","οσ","ου","μη",,,"καταλυθη",,,,,,,,,"|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,2,"GA 05","375-499","και","αποκριθεισ",,,,"ειπεν","αυτοισ","ο","ιησ","βλεπετε","ταυτασ","τασ","μεγαλασ","οικοδομασ","αμην","λεγω","υμειν","οτι","ου","μη","αφεθη","ωδε","λιθοσ","επι","λιθον","οσ","ου","μη",,,"καταλυθη","και","δια","τριων","ημερων","αλλοσ","αναστησεται","ανευ","χειρων","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,2,"GA 05^","375-499","και","αποκριθεισ",,,,"ειπεν","αυτοισ","ο","ιησ","βλεπετε","ταυτασ","τασ","μεγαλασ","οικοδομασ","αμην","λεγω","υμειν","οτι","ου","μη","αφεθη","ωδε","λιθοσ","επι","λιθω","οσ","ου","μη",,,"καταλυθη","και","δια","τριων","ημερων","αλλοσ","αναστησεται","ανευ","χειρων","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,2,"GA 032","375-499","και","αποκριθεισ",,,,"ειπεν","αυτω",,,"βλεπεισ","ταυτασ","τασ","μεγαλασ","οικοδομασ",,,,,"ου","μη","αφεθη","ωδε","λιθοσ","επι","λιθον","οσ","ου","μη","αφεθη","ουδε","διαλυθησεται","και","δια","τριων","ημερων","αλλοσ","αναστησεται","ανευ","χειρω","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,2,"WH",1885,"και",,"ο","ιησουσ",,"ειπεν","αυτω",,,"βλεπεισ","ταυτασ","τασ","μεγαλασ","οικοδομασ",,,,,"ου","μη","αφεθη","ωδε","λιθοσ","επι","λιθον","οσ","ου","μη",,,"καταλυθη",,,,,,,,,"|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,2,"ST",1550,"και",,"ο","ιησουσ","αποκριθεισ","ειπεν","αυτω",,,"βλεπεισ","ταυτασ","τασ","μεγαλασ","οικοδομασ",,,,,"ου","μη","αφεθη",,"λιθοσ","επι","λιθω","οσ","ου","μη",,,"καταλυθη",,,,,,,,,"|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,2,"Nestle",1904,"καὶ",,"ὁ","Ἰησοῦς",,"εἶπεν","αὐτῷ",,,"Βλέπεις","ταύτας","τὰς","μεγάλας","οἰκοδομάς",,,,,"οὐ","μὴ","ἀφεθῇ",,"λίθος","ἐπὶ","λίθον","ὃς","οὐ","μὴ",,,"καταλυθῇ","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,3,"GA 01","325-360","και","καθημενου",,"αυτου","εισ","το","οροσ","τω","ελαιων","κατεναντι","του","ιερου","επηρωτα","αυτον","κατ","ιδιαν","ο","πετροσ","και","ιακωβοσ","και","ιωαννησ","και","ανδρεασ","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,3,"GA 01^","325-360","και","καθημενου",,"αυτου","εισ","το","οροσ","τω","ελαιων","κατεναντι","του","ιερου","επηρωτα","αυτον","κατ","ιδιαν","ο","πετροσ","και","ιακωβοσ","και","ιωανησ","και","ανδρεασ","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,3,"GA 03","325-349","και","καθημενου",,"αυτου","εισ","το","οροσ","των","ελαιω","κατεναντι","του","ιερου","επηρωτα","αυτον","καθ","ιδιαν",,"πετροσ","και","ιακωβοσ","και","ιωανησ","και","ανδρεασ","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,3,"GA 02","375-499","και","καθημενου",,"αυτου","εισ","το","οροσ","των","ελαιων","κατεναντι","του","ιερου","επερωτων","αυτον","κατ","ιδιαν",,"πετροσ","και","ιακωβοσ","και","ιωαννησ","και","ανδρεασ","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,3,"GA 05","375-499","και","καθημενου",,"αυτου","εισ","το","οροσ","των","ελαιων","κατεναντι","του","ιερου","επηρωτων","αυτον","κατ","ειδιαν","ο","πετροσ","και","ιακωβοσ","και","ιωαννησ","και","ανδρεασ","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,3,"GA 032","375-499",,"καθημενου","δε","αυτου","εισ","το","οροσ","των","ελεων","κατεναντι","του","ιερου","επηρωτα","αυτον","κατ","ιδιαν",,"πετροσ","και","ιακωβοσ","και","ιωαννησ","και","ανδρεασ","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,3,"WH",1885,"και","καθημενου",,"αυτου","εισ","το","οροσ","των","ελαιων","κατεναντι","του","ιερου","επηρωτα","αυτον","κατ","ιδιαν",,"πετροσ","και","ιακωβοσ","και","ιωανησ","και","ανδρεασ","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,3,"ST",1550,"και","καθημενου",,"αυτου","εισ","το","οροσ","των","ελαιων","κατεναντι","του","ιερου","επηρωτων","αυτον","κατ","ιδιαν",,"πετροσ","και","ιακωβοσ","και","ιωαννησ","και","ανδρεασ","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,3,"Nestle",1904,"Καὶ","καθημένου",,"αὐτοῦ","εἰς","τὸ","ὄρος","τῶν","Ἐλαιῶν","κατέναντι","τοῦ","ἱεροῦ","ἐπηρώτα","αὐτὸν","κατ’","ἰδίαν",,"Πέτρος","καὶ","Ἰάκωβος","καὶ","Ἰωάνης","καὶ","Ἀνδρέας","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,4,"GA 01","325-360","ειπον","ημι","ποτε","ταυτα","εσται","και","τι","το","σημιον","οταν","μελλη",,"ταυτα","συντελισθαι","παντα",,"|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,4,"GA 03","325-349","ειπον","ημιν","ποτε","ταυτα","εσται","και","τι","το","σημειον","οταν","μελλη",,"ταυτα","συντελεισθαι","παντα",,"|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,4,"GA 02","375-499","ειπε","ημιν","ποτε","ταυτα","εσται","και","τι","το","σημειον","οταν","μελλη",,"ταυτα",,"παντα","συντελεισθαι","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,4,"GA 05","375-499","ειπον","ημειν","ποτε","ταυτα","εσται","και","τι","το","σημιο","οταν","μελλει","παντα","ταυτα","συντελεισθαι",,,"|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,4,"GA 032","375-499","ειπον","ημιν","ποτε","ταυτα","εσται","και","τι","το","σημιον","οτα","μελλη",,"ταυτα","συντελεισθαι",,,"|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,4,"WH",1885,"ειπον","ημιν","ποτε","ταυτα","εσται","και","τι","το","σημειον","οταν","μελλη",,"ταυτα","συντελεισθαι","παντα",,"|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,4,"ST",1550,"ειπε","ημιν","ποτε","ταυτα","εσται","και","τι","το","σημειον","οταν","μελλη","παντα","ταυτα","συντελεισθαι",,,"|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,4,"Nestle",1904,"Εἰπὸν","ἡμῖν","πότε","ταῦτα","ἔσται","καὶ","τί","τὸ","σημεῖον","ὅταν","μέλλῃ",,"ταῦτα","συντελεῖσθαι","πάντα","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,5,"GA 01","325-360","ο","δε","ισ",,,,,"ηρξατο","λεγιν","αυτοισ","βλεπετε","μη","τισ","υμασ","πλανηση","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,5,"GA 03","325-349","ο","δε","ισ",,,,,"ηρξατο","λεγειν","αυτοισ","βλεπετε","μη","τισ","υμασ","πλανηση","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,5,"GA 02","375-499","ο","δε","ισ","αποκριθεισ","αυτοισ",,,"ηρξατο","λεγειν",,"βλεπετε","μη","τισ","υμασ","πλανηση","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,5,"GA 05","375-499","και",,,"αποκριθεισ",,"ο","ιησ",,"ειπεν","αυτοισ","βλεπετε","μη","τεισ","υμασ","πλανησει","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,5,"GA 032","375-499","και",,,"αποκριθεισ","αυτοισ","ο","ισ","ηρξατο","λεγει",,"βλεπεται","μη","τισ","υμασ","πλανηση","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,5,"WH",1885,"ο","δε","ιησουσ",,,,,"ηρξατο","λεγειν","αυτοισ","βλεπετε","μη","τισ","υμασ","πλανηση","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,5,"ST",1550,"ο","δε","ιησουσ","αποκριθεισ","αυτοισ",,,"ηρξατο","λεγειν",,"βλεπετε","μη","τισ","υμασ","πλανηση","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,5,"Nestle",1904,"ὁ","δὲ","Ἰησοῦς",,,,,"ἤρξατο","λέγειν","αὐτοῖς","Βλέπετε","μή","τις","ὑμᾶς","πλανήσῃ","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,6,"GA 01","325-360","πολλοι",,"ελευσονται","επι","τω","ονοματι","μου","λεγοντεσ","οτι","εγω","ειμι",,,"και","πολλουσ","πλανησουσιν","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,6,"GA 03","325-349","πολλοι",,"ελευσονται","επι","τω","ονοματι","μου","λεγοντεσ","οτι","εγω","ειμι",,,"και","πολλουσ","πλανησουσιν","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,6,"GA 02","375-499","πολλοι","γαρ","ελευσονται","επι","τω","ονοματι","μου","λεγοντεσ","οτι","εγω","ειμι",,,"και","πολλουσ","πλανησουσιν","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,6,"GA 05","375-499","πολλοι","γαρ","ελευσονται","επι","τω","ονοματι","μου","λεγοντεσ",,"εγω","ειμι",,,"και","πολλου","πλανησουσιν","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,6,"GA 032","375-499","πολλοι",,"ελευσονται","επι","τω","ονοματι","μου","λεγοντεσ","οτι","εγω","ειμει","ο","χσ","και","πολλουσ","πλανησουσιν","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,6,"WH",1885,"πολλοι",,"ελευσονται","επι","τω","ονοματι","μου","λεγοντεσ","οτι","εγω","ειμι",,,"και","πολλουσ","πλανησουσιν","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,6,"ST",1550,"πολλοι","γαρ","ελευσονται","επι","τω","ονοματι","μου","λεγοντεσ","οτι","εγω","ειμι",,,"και","πολλουσ","πλανησουσιν","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,6,"Nestle",1904,"πολλοὶ",,"ἐλεύσονται","ἐπὶ","τῷ","ὀνόματί","μου","λέγοντες","ὅτι","Ἐγώ","εἰμι",,,"καὶ","πολλοὺς","πλανήσουσιν","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,7,"GA 01","325-360","οταν","δε","ακουσητε","πολεμουσ","και","ακοασ","πολεμων","ορατε","μη","θροεισθε","δει",,"γενεσθαι","αλλ","ουπω","το","τελοσ","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,7,"GA 03","325-349","οταν","δε","ακουητε","πολεμουσ","και","ακοασ","πολεμων",,"μη","θροεισθε","δει",,"γενεσθαι","αλλ","ουπω","το","τελοσ","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,7,"GA 02","375-499","οταν","δε","ακουσητε","πολεμουσ","και","ακοασ","πολεμων",,"μη","θροεισθαι","δει","γαρ","γενεσθαι","αλλ","ουπω","το","τελοσ","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,7,"GA 05","375-499","οταν","δε","ακουσητε","πολεμουσ","και","ακοασ","πολεμων",,"μη","θροεισθαι","δει","γαρ","γενεσθαι","αλλα","ουπω","το","τελοσ","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,7,"GA 032","375-499","οταν","δε","ακουσηται","πολεμουσ","και","ακοασ","πολεμων",,"μη","θροεισθαι","δει",,"γενεσθαι","αλλ","ουπω","το","τελοσ","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,7,"WH",1885,"οταν","δε","ακουσητε","πολεμουσ","και","ακοασ","πολεμων",,"μη","θροεισθε","δει",,"γενεσθαι","αλλ","ουπω","το","τελοσ","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,7,"ST",1550,"οταν","δε","ακουσητε","πολεμουσ","και","ακοασ","πολεμων",,"μη","θροεισθε","δει","γαρ","γενεσθαι","αλλ","ουπω","το","τελοσ","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
